1.00000000	0.00000200	0.00394786	0.00000051	-0.00000000	-0.00000000	0.00065833	-0.00000000	11.15342200
1.00000000	0.00000200	0.00394786	0.00000051	-0.00000000	-0.00000000	0.00065721	-0.00000000	12.35493900
1.00000000	0.00000200	0.00394786	0.00000051	-0.00000000	-0.00000000	0.00065609	-0.00000000	13.47731200
1.00000000	0.00000200	0.00394786	0.00000050	-0.00000000	-0.00000000	0.00065498	-0.00000000	12.75651200
1.00000000	0.00000200	0.00394786	0.00000050	-0.00000000	-0.00000000	0.00065478	-0.00000000	14.08856500
1.00000000	0.00000200	0.00394786	0.00000050	-0.00000000	-0.00000000	0.00065366	-0.00000000	14.19221700
1.00000000	0.00000200	0.00394773	0.00000050	-0.00000000	-0.00000000	0.00065255	-0.00000000	14.47344400
1.00000000	0.00000200	0.00394773	0.00000050	-0.00000000	-0.00000000	0.00065143	-0.00000000	14.90423200
1.00000000	0.00000200	0.00394773	0.00000050	-0.00000000	-0.00000000	0.00065124	-0.00000000	14.84641000
1.00000000	0.00000200	0.00394773	0.00000050	-0.00000000	-0.00000000	0.00065012	-0.00000000	14.83809000
1.00000000	0.00000200	0.00394773	0.00000050	-0.00000000	-0.00000000	0.00064901	-0.00000000	14.87206900
1.00000000	0.00000200	0.00394761	0.00000050	-0.00000006	-0.00000000	0.00064789	-0.00000000	14.84558700
1.00000000	0.00000200	0.00394761	0.00000049	-0.00000006	-0.00000000	0.00064678	-0.00000000	14.85495900
1.00000000	0.00000200	0.00394761	0.00000049	-0.00000006	-0.00000000	0.00064658	-0.00000000	14.86532800
1.00000000	0.00000200	0.00394748	0.00000049	-0.00000006	-0.00000000	0.00064547	-0.00000000	14.77155500
1.00000000	0.00000200	0.00394748	0.00000049	-0.00000006	-0.00000000	0.00064436	-0.00000000	14.80582800
1.00000000	0.00000200	0.00394748	0.00000049	-0.00000006	-0.00000000	0.00064325	-0.00000000	14.75647000
1.00000000	0.00000200	0.00394736	0.00000049	-0.00000006	-0.00000000	0.00064305	-0.00000000	14.71373200
1.00000000	0.00000200	0.00394736	0.00000049	-0.00000006	-0.00000000	0.00064194	-0.00000000	14.67169200
